RelativePath,DDTRelativePath,ManifestStatus,OriginalBTIFormat,CompileFormat,FallbackUsed,Provisional,ExpectedTgaSHA256,ActualTgaSHA256,ExpectedDDTSHA256,ActualDDTSHA256,ExpectedDDTBytes,ActualDDTBytes,TgaExists,DDTExists,DDTMagic,DDTWidth,DDTHeight,DDTHeaderSize,ExpectedWidth,ExpectedHeight,ExtractorExitCode,ExtractorExitHex,ExtractorTimedOut,ExtractedTgaExists,ExtractedBTIExists,ExtractedTgaWidth,ExtractedTgaHeight,ExtractedTgaBPP,ExtractedTgaDescriptor,ExtractedBTIFormat,ExtractedBTIAlpha,ExtractedBTINoAlphaTest,ExtractedBTINoMip,ExtractedBTIClamp,AuthoritativeBTIFormat,AuthoritativeBTIAlpha,AuthoritativeBTINoAlphaTest,AuthoritativeBTINoMip,AuthoritativeBTIClamp,SourceTGAShaPASS,DDTHashPASS,DDTSizePASS,MagicPASS,DDTDimensionsPASS,ExtractDimensionsPASS,ExtractFormatPASS,ExtractMetadataPASS,OVERALLPASS,FailureStage,FailureReason,ExtractorOutput,ElapsedSeconds
textures\ui\techtreeodin6.tga,textures\ui\techtreeodin6.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,cdf2da7cc0224c23e58b01c5a4440ca7023fffed8edc0398df40fccda52aa77b,cdf2da7cc0224c23e58b01c5a4440ca7023fffed8edc0398df40fccda52aa77b,cf131fbb4107f4433c2e770a3740d27e8c02602b31911050a28055d91e0ae65f,cf131fbb4107f4433c2e770a3740d27e8c02602b31911050a28055d91e0ae65f,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeodin6.ddt	SUCCEEDED
Decompressed 1 textures.
",0.295
textures\ui\techtreeodin7.tga,textures\ui\techtreeodin7.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,b0c14ee04bcd5877fd66208133ac00a715ea658d1907979468439e26c99aee89,b0c14ee04bcd5877fd66208133ac00a715ea658d1907979468439e26c99aee89,c2411428b466ecf9a584b8144a9efa4ad254cc44cbd4e9a62da74bb28d1ec4d6,c2411428b466ecf9a584b8144a9efa4ad254cc44cbd4e9a62da74bb28d1ec4d6,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeodin7.ddt	SUCCEEDED
Decompressed 1 textures.
",0.305
textures\ui\techtreeodin8.tga,textures\ui\techtreeodin8.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,2c30d3aa24848428e257999f0bc6c0b581ea3e1fa44499556042b7c8c72addc2,2c30d3aa24848428e257999f0bc6c0b581ea3e1fa44499556042b7c8c72addc2,71f6aac9b648e15d4dd9d66b614f83af9021a19d10130b49afa7afb6eb1ea7eb,71f6aac9b648e15d4dd9d66b614f83af9021a19d10130b49afa7afb6eb1ea7eb,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeodin8.ddt	SUCCEEDED
Decompressed 1 textures.
",0.292
textures\ui\techtreeodin9.tga,textures\ui\techtreeodin9.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,341952cc4696b32193b13b808766fd4757d5dfc335f9f3da8c94297434bc8238,341952cc4696b32193b13b808766fd4757d5dfc335f9f3da8c94297434bc8238,358c20e4d5c02bc38c1f9f0aafcdb1271bbd0fff844d3233150869adcb583220,358c20e4d5c02bc38c1f9f0aafcdb1271bbd0fff844d3233150869adcb583220,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeodin9.ddt	SUCCEEDED
Decompressed 1 textures.
",0.270
textures\ui\techtreeouranos1.tga,textures\ui\techtreeouranos1.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,313e11e6923c6d1d28b43afe37c59f195b41143a3fab5cae7002dc0758f8419d,313e11e6923c6d1d28b43afe37c59f195b41143a3fab5cae7002dc0758f8419d,780c1dcca31e5db4e719118a7890dce24da6cfbd2cad39ef412cd804467aa8bb,780c1dcca31e5db4e719118a7890dce24da6cfbd2cad39ef412cd804467aa8bb,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos1.ddt	SUCCEEDED
Decompressed 1 textures.
",0.300
textures\ui\techtreeouranos10.tga,textures\ui\techtreeouranos10.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,bcd25af70e11529a0a69990ffe59e05ea382dafdc24950351f76cd8cf1a5c18e,bcd25af70e11529a0a69990ffe59e05ea382dafdc24950351f76cd8cf1a5c18e,07edfecf315ad71fc5bf0c4a787431d21b5691cf6a757bedd8c89a3258e2e821,07edfecf315ad71fc5bf0c4a787431d21b5691cf6a757bedd8c89a3258e2e821,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos10.ddt	SUCCEEDED
Decompressed 1 textures.
",0.285
textures\ui\techtreeouranos11.tga,textures\ui\techtreeouranos11.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,a742301468b839311adcce90674d1e29b76a6065c1f9e0b0f6d47993fa2079e1,a742301468b839311adcce90674d1e29b76a6065c1f9e0b0f6d47993fa2079e1,5f5b01603408ecc1edde5ab151a6493e853e05e521c7bd31606b587029178e4c,5f5b01603408ecc1edde5ab151a6493e853e05e521c7bd31606b587029178e4c,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos11.ddt	SUCCEEDED
Decompressed 1 textures.
",0.293
textures\ui\techtreeouranos12.tga,textures\ui\techtreeouranos12.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,3b484673c756ad1268865a7746be43ca17ede83bfaad796564e3a6cbada76bab,3b484673c756ad1268865a7746be43ca17ede83bfaad796564e3a6cbada76bab,13d34807f07f14e4a84a670c70f024402ea08c4dfd7cc5ee4ef09c22908c7e36,13d34807f07f14e4a84a670c70f024402ea08c4dfd7cc5ee4ef09c22908c7e36,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos12.ddt	SUCCEEDED
Decompressed 1 textures.
",0.302
textures\ui\techtreeouranos2.tga,textures\ui\techtreeouranos2.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,5de9f9fa3c10eb76853a0b68dc76d28e461d6f4e3156dccd6827f77d37bd0852,5de9f9fa3c10eb76853a0b68dc76d28e461d6f4e3156dccd6827f77d37bd0852,8981e56c114e8b56aa8678616706b5da4ba73e6aecebd3bc1e09e5c6b4ef9fe7,8981e56c114e8b56aa8678616706b5da4ba73e6aecebd3bc1e09e5c6b4ef9fe7,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos2.ddt	SUCCEEDED
Decompressed 1 textures.
",0.289
textures\ui\techtreeouranos3.tga,textures\ui\techtreeouranos3.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,2ab389635985e75671550944f65fda25b21f785d830285d02399e8acd7769f58,2ab389635985e75671550944f65fda25b21f785d830285d02399e8acd7769f58,ab9758e1fcc19da77d90540e6cb59f92dc18e21daa442ea590059623096f0d62,ab9758e1fcc19da77d90540e6cb59f92dc18e21daa442ea590059623096f0d62,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos3.ddt	SUCCEEDED
Decompressed 1 textures.
",0.257
textures\ui\techtreeouranos4.tga,textures\ui\techtreeouranos4.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,cf95c236ff3c689f3975639f6806f5d97bd8b9df32ae48d4e319593193258c79,cf95c236ff3c689f3975639f6806f5d97bd8b9df32ae48d4e319593193258c79,61cc7beb6447b8759846393d9057557752807e3e608e7030f0ad8896c1b48e84,61cc7beb6447b8759846393d9057557752807e3e608e7030f0ad8896c1b48e84,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos4.ddt	SUCCEEDED
Decompressed 1 textures.
",0.273
textures\ui\techtreeouranos5.tga,textures\ui\techtreeouranos5.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,80e9268b484f5e9f36bc73d2bc3108f11cc1dac685ec7dab37ed0f43f4f7d54d,80e9268b484f5e9f36bc73d2bc3108f11cc1dac685ec7dab37ed0f43f4f7d54d,f01070ee21f5aca7c04bec9afba1573884412322f54d89bec988a6af9db7d4bc,f01070ee21f5aca7c04bec9afba1573884412322f54d89bec988a6af9db7d4bc,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos5.ddt	SUCCEEDED
Decompressed 1 textures.
",0.297
textures\ui\techtreeouranos6.tga,textures\ui\techtreeouranos6.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,957e6dab54b6acf231b8adf943974a8c877f08f5b330fab3f06850331bf121da,957e6dab54b6acf231b8adf943974a8c877f08f5b330fab3f06850331bf121da,5e5fd3778e37a69fbd3b16d6f7bba5eeec482959797badb4932c9ca81132f835,5e5fd3778e37a69fbd3b16d6f7bba5eeec482959797badb4932c9ca81132f835,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos6.ddt	SUCCEEDED
Decompressed 1 textures.
",0.267
textures\ui\techtreeouranos7.tga,textures\ui\techtreeouranos7.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,337952c161b3128c545c81f7e516e9d5519b5ba33ba8790ce45410d34f6fda3c,337952c161b3128c545c81f7e516e9d5519b5ba33ba8790ce45410d34f6fda3c,abab5303ca5c17fa5b3360e31ab577096efc6abb720bf5cc09bfa455ae075509,abab5303ca5c17fa5b3360e31ab577096efc6abb720bf5cc09bfa455ae075509,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos7.ddt	SUCCEEDED
Decompressed 1 textures.
",0.429
textures\ui\techtreeouranos8.tga,textures\ui\techtreeouranos8.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,8d68676db9037971367107cca87fdcdf257f1f89329718da506412cab8a70e1b,8d68676db9037971367107cca87fdcdf257f1f89329718da506412cab8a70e1b,34c9b2c0522ccad9cd82c39e4cbb35bd06c9945e9635c37fe5f22fb1b5a21a8d,34c9b2c0522ccad9cd82c39e4cbb35bd06c9945e9635c37fe5f22fb1b5a21a8d,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos8.ddt	SUCCEEDED
Decompressed 1 textures.
",0.290
textures\ui\techtreeouranos9.tga,textures\ui\techtreeouranos9.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,3992aaa09082115948a722b1b618ba0f77b7137a2f9ba067d5affd157639b30f,3992aaa09082115948a722b1b618ba0f77b7137a2f9ba067d5affd157639b30f,45011b20bab3e7a87b52c8ceb9c5f8e358a8bb3ad6aa99e24dea1642780a0ac6,45011b20bab3e7a87b52c8ceb9c5f8e358a8bb3ad6aa99e24dea1642780a0ac6,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeouranos9.ddt	SUCCEEDED
Decompressed 1 textures.
",0.428
textures\ui\techtreeposeidon1.tga,textures\ui\techtreeposeidon1.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,8e27617603ed4447976a3461dcd28b217ca52428f3a0bc3ecb6dec036e21d0cb,8e27617603ed4447976a3461dcd28b217ca52428f3a0bc3ecb6dec036e21d0cb,2eaa62b6413f6c568fb902a0ba38ce5e05f1229162df9e2b56543292408685a9,2eaa62b6413f6c568fb902a0ba38ce5e05f1229162df9e2b56543292408685a9,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon1.ddt	SUCCEEDED
Decompressed 1 textures.
",0.251
textures\ui\techtreeposeidon10.tga,textures\ui\techtreeposeidon10.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,d5f193c03b66cb2ba4428b57f49a5ec7ba6edfada05e1aea4cb74859db08ce19,d5f193c03b66cb2ba4428b57f49a5ec7ba6edfada05e1aea4cb74859db08ce19,6d883799660e6155632773267b3d74d112ad355f0bca10f6c0c1ccc31bdbc51b,6d883799660e6155632773267b3d74d112ad355f0bca10f6c0c1ccc31bdbc51b,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon10.ddt	SUCCEEDED
Decompressed 1 textures.
",0.275
textures\ui\techtreeposeidon11.tga,textures\ui\techtreeposeidon11.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,62c49d8c043a7126456e6ed057f772587ca33b5ccd0d7475eda76c2d16dcb1c2,62c49d8c043a7126456e6ed057f772587ca33b5ccd0d7475eda76c2d16dcb1c2,eee4475c409855298298d139ec958c85cdbd09b88a3ab1804fdfb815a143f899,eee4475c409855298298d139ec958c85cdbd09b88a3ab1804fdfb815a143f899,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon11.ddt	SUCCEEDED
Decompressed 1 textures.
",0.304
textures\ui\techtreeposeidon12.tga,textures\ui\techtreeposeidon12.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,a9032f5d730d49bb703deba695f4e8c1fb73ecc32aa272820c83f5a3eb2a3e89,a9032f5d730d49bb703deba695f4e8c1fb73ecc32aa272820c83f5a3eb2a3e89,fa604ccf855c9a0c09663ec64feac062ef59cf60551da6dbe7d1002b4df6218f,fa604ccf855c9a0c09663ec64feac062ef59cf60551da6dbe7d1002b4df6218f,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon12.ddt	SUCCEEDED
Decompressed 1 textures.
",0.269
textures\ui\techtreeposeidon2.tga,textures\ui\techtreeposeidon2.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,584a84f8ff19705b7d73d575486b808727a2ed51bd4c57d0495982b3333ebad4,584a84f8ff19705b7d73d575486b808727a2ed51bd4c57d0495982b3333ebad4,c667106eea6620737e197df9880275b36cd7bfb8ef4cf20881008632511f9f2e,c667106eea6620737e197df9880275b36cd7bfb8ef4cf20881008632511f9f2e,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon2.ddt	SUCCEEDED
Decompressed 1 textures.
",0.330
textures\ui\techtreeposeidon3.tga,textures\ui\techtreeposeidon3.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,cb6c0e127a8845c07c3cfb3a229d0057b919d82a73c4a2c062a1c7415c3f64c5,cb6c0e127a8845c07c3cfb3a229d0057b919d82a73c4a2c062a1c7415c3f64c5,ad6812bc445af1a53c6104b5a6c08597b8157e061b414f919682afa44e9b8097,ad6812bc445af1a53c6104b5a6c08597b8157e061b414f919682afa44e9b8097,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon3.ddt	SUCCEEDED
Decompressed 1 textures.
",0.273
textures\ui\techtreeposeidon4.tga,textures\ui\techtreeposeidon4.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,0acd6f7df47ffd15b780745add42c69c2a974ab11807e8b1df419ae8be7728c6,0acd6f7df47ffd15b780745add42c69c2a974ab11807e8b1df419ae8be7728c6,7642fe1267c862c08a1cd194e8b3bb3aa9c64d7341327355ee810366e2fb81aa,7642fe1267c862c08a1cd194e8b3bb3aa9c64d7341327355ee810366e2fb81aa,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon4.ddt	SUCCEEDED
Decompressed 1 textures.
",0.265
textures\ui\techtreeposeidon5.tga,textures\ui\techtreeposeidon5.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,9f3ddb200c3792c0453dff2e9a535b9e129f76ce78e85dc4efa22ae0be3b6890,9f3ddb200c3792c0453dff2e9a535b9e129f76ce78e85dc4efa22ae0be3b6890,35374576112dcc8d85574751041b91c2beb2e0ceb714f6fc1a885fe43a2a4bad,35374576112dcc8d85574751041b91c2beb2e0ceb714f6fc1a885fe43a2a4bad,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon5.ddt	SUCCEEDED
Decompressed 1 textures.
",0.330
textures\ui\techtreeposeidon6.tga,textures\ui\techtreeposeidon6.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,4a43e891b97a909c781c4cf2f4bd2346427a74a1af469694005a6e8e2377f95a,4a43e891b97a909c781c4cf2f4bd2346427a74a1af469694005a6e8e2377f95a,6a0ed436071a2de38213c2c5314712e2696cdbcd16116d332e9656e3d66df0bf,6a0ed436071a2de38213c2c5314712e2696cdbcd16116d332e9656e3d66df0bf,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon6.ddt	SUCCEEDED
Decompressed 1 textures.
",0.278
textures\ui\techtreeposeidon7.tga,textures\ui\techtreeposeidon7.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,ef6b842d9b8d734c7b4850951a80d3e91d7255f906f8542f529f52d73c842304,ef6b842d9b8d734c7b4850951a80d3e91d7255f906f8542f529f52d73c842304,9c7dc79fc2ea8c9c32602b136f075d514f050c5ddf75bd436e8854b1eac1fea8,9c7dc79fc2ea8c9c32602b136f075d514f050c5ddf75bd436e8854b1eac1fea8,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon7.ddt	SUCCEEDED
Decompressed 1 textures.
",0.529
textures\ui\techtreeposeidon8.tga,textures\ui\techtreeposeidon8.ddt,OK,BC3,BC3,NO,NO,0f7fae8142dbcc81d324e128eb1dba01a503d9ffe30bceef4aab7db985a75faf,0f7fae8142dbcc81d324e128eb1dba01a503d9ffe30bceef4aab7db985a75faf,2d087e2a386d38f3c32ae971d0b151f3bdab0568a057939dd656f75c9cea6d39,2d087e2a386d38f3c32ae971d0b151f3bdab0568a057939dd656f75c9cea6d39,1048600,1048600,True,True,RTS3,1024,1024,24,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,BC3,0,False,False,False,True,True,True,True,True,True,True,True,True,,,"Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon8.ddt	SUCCEEDED
Decompressed 1 textures.
",2.096
textures\ui\techtreeposeidon9.tga,textures\ui\techtreeposeidon9.ddt,OK,DEFLATEDRGBA8,DEFLATEDRGBA8,NO,NO,d938bef6f7f0b8f9c398cac4632544ceebea07454991211f497094f9d6d537d0,d938bef6f7f0b8f9c398cac4632544ceebea07454991211f497094f9d6d537d0,0f6d78b99c88ab080c214a701c69cf0776421cf1bc3ca504fd22076b3912cb5e,0f6d78b99c88ab080c214a701c69cf0776421cf1bc3ca504fd22076b3912cb5e,655392,655392,True,True,RTS3,1024,1024,32,1024,1024,0,0x00000000,False,True,True,1024,1024,32,8,BC3,0,False,False,False,DEFLATEDRGBA8,0,False,False,False,True,True,True,True,True,True,False,True,False,EXTRACTED_BTI_FORMAT,"Expected compiled format DEFLATEDRGBA8, extracted BC3","Processing D:\AI_upscaling\AoMEE\processed\DDT_PBRify_V4\textures\ui\techtreeposeidon9.ddt	SUCCEEDED
Decompressed 1 textures.
",0.309
