LogicalTGA,SourceClass,TGAPath,TGABYTES,TGASHA256,BTIPath,BTIBYTES,BTISHA256
textures\ui\reddot.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\reddot.tga,1042,86ca522cc58c0868affd69f80c7c2f77614bbbbeb5b50d34c76a018368b9de97,D:\AI_upscaling\AoMEE\extracted\textures\ui\reddot.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
textures\ui\resources.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\resources.tga,65554,0b31c57720c96ebb672339dd9e94ad75f2a8cfd19f9899949c790466721a46ee,D:\AI_upscaling\AoMEE\extracted\textures\ui\resources.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\resources_c.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\resources_c.tga,65554,001f6e7df66bbf6c2d8ceca85ea3abfeb9242c30e8d2b1ada862827e3992d2b2,D:\AI_upscaling\AoMEE\extracted\textures\ui\resources_c.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\resources_x.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\resources_x.tga,65554,30e5c274dadf5e4f60453faa92811b2defa93e2adaa296235ab2b30d0450b4ed,D:\AI_upscaling\AoMEE\extracted\textures\ui\resources_x.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\savannah forest 32.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\savannah forest 32.tga,4114,278ec738d7b507acee7f0c5ef4953a373526d5fa1afd6be83180c7588ad8d562,D:\AI_upscaling\AoMEE\extracted\textures\ui\savannah forest 32.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\savannah forest 64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\savannah forest 64.tga,16402,364dabbf16662b6eed953acabfc0ab09db7a9e4f224215391972dd46ac6301d7,D:\AI_upscaling\AoMEE\extracted\textures\ui\savannah forest 64.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_01.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_01.tga,262162,c08d060d85a44c68fc8fc3378e1f0cd5bdce7cad79fcb7f5cbb8f6edeca2ab55,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_01.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_02.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_02.tga,262162,d324d1a2c2eef0393661c93161d71ca43c1955b9ecc7ca388d05429ac016e5a3,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_02.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_03.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_03.tga,262162,32033131937a51d2509077286f0465aaeede66d38aa381dda24aea64feb8b5ad,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_03.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_04.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_04.tga,262162,9026d1318c28f620e786b77de0aa3f60441ad49807c59a1e27a943b894e69ebe,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_04.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_05.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_05.tga,262162,3af97f1e2445517adb93e35763bbaa20f23c97bbd1b44f7adac9049e94538d5c,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_05.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_06.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_06.tga,262162,c71984fe36ee2c540890f17bf9780d9ca598affa36cca1c7f7700697d0cef0f3,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_06.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_07.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_07.tga,262162,204292a85ef6d1803d53a4d595092a81a749b0544ce622ccbbc8f33c5dd76b11,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_07.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_08.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_08.tga,262162,0e06854f6104033642d341243f5c63e2becb898a84bf01913c93689b77252f2b,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_08.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_09.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_09.tga,262162,63227e7179924cc29ef054fbeec46c81037805915c0ea51690acb2ec6e531a9d,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_09.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_10.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_10.tga,262162,87699b259ef818b80ae2d81001cc003e6f9867ec354624a9b4f37f97de26a61e,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_10.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_11.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_11.tga,262162,20913374df25cb787e0ad70f892f39eb71aa651acda329de5ef71960862b49f3,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_11.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\screen shot a_12.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_12.tga,262162,7125183b662392c0c50c7db34c4a15f512a0eb01fae39a4e27daa7cc7fefbafb,D:\AI_upscaling\AoMEE\extracted\textures\ui\screen shot a_12.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\searching bar_01.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_01.tga,32786,e9be08d84d778f88c1ce124a6e0108178c9a56f2b44719557fbdfebb9281e14a,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_01.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\searching bar_02.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_02.tga,32786,eceac6d0378369f179f48d9b531763d89f379779b7e60fdf839272a3dd78b77e,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_02.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\searching bar_03.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_03.tga,32786,bd9fa0f40fe3a4ea07b61fb01c3cbe54c46433d3fdb0dff35c075020ae3bcc79,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_03.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\searching bar_04.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_04.tga,32786,cfd35e5190c6107944a5b34ecabc13912e7498370e5c14f9df68db26344a082a,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_04.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\searching bar_05.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_05.tga,32786,ef6ad98451cee6a87b794feed6fd01a602146565e9636da43eedf09df8021b6d,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_05.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\searching bar_06.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_06.tga,32786,9e928d26eda87218a9d87584638d024f8219b9dee0bc9c1005d1c4d7f815203b,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_06.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\searching bar_07.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_07.tga,32786,6b14fa36b37ef68c557a1df6f8efc9c1732d16ac625f6e72b87ea18a4318b0d5,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_07.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\searching bar_08.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_08.tga,32786,7d8215762141b5eee7bc8fda0ebea6e3521ee9d7f53add3880a57ad91fe6e2c8,D:\AI_upscaling\AoMEE\extracted\textures\ui\searching bar_08.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\start up1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up1.tga,262162,4d10739642afd91cee0d2600c8a5a7525a215b5d693f983fe2f17aa5522368ca,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up1.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up10.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up10.tga,262162,b3b9b45774d25062ee8435010668acfb37ad146bc2b5b8f3894a10a5c43de362,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up10.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up11.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up11.tga,262162,6ea5e4cc14fd0e70e9b5edc31d8e22805852e68d7bd4921d4e96cf424729e8e2,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up11.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up12.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up12.tga,262162,d9d92e33c4563a5e16e6b20ee5c40e95e4064e3f07e384f9f5f0e23ff4147529,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up12.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up2.tga,262162,2cbba2e4181b6487568870c5784e71535ea02146b30e6577ef893cb51919705d,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up2.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up3.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up3.tga,262162,bad09e350ad563b9d6fa225fe2c9a81ca0d26dd6629e5055962ad1245c74e11b,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up3.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up4.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up4.tga,262162,b3c56ecde33f8e50e9005bade282d827c6a9186bf829f07970ff79841eb64598,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up4.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up5.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up5.tga,262162,f8c59af5412f4f4c768cdfcf701dee38d0cee1c450a76ce3018e0f91c862e6dd,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up5.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up6.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up6.tga,262162,0691b2f148530cf8077f0ad358d422b1708353c9091f7566846a2568fe40016e,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up6.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up7.tga,262162,553e0a0f43ad64afef9d2ba68766dc5c966cc73509f9eeefe701f65d409b9178,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up7.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up8.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up8.tga,262162,c00ef92b3aa98dac580d1d4bec78fa207f937cefbb7fd7f639548d8af2a2c876,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up8.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\start up9.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up9.tga,262162,c332970d99fd27218450f5d09086b10e4645cfb67bf64fb36d42659502af15c3,D:\AI_upscaling\AoMEE\extracted\textures\ui\start up9.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\steamworkshop-default-icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\steamworkshop-default-icon.tga,160018,e0894c279122aec972fa4d9ff409263708a7a6e3d46bb827f0cafa39e954b1e7,D:\AI_upscaling\AoMEE\extracted\textures\ui\steamworkshop-default-icon.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
textures\ui\submenu middle bottom.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu middle bottom.tga,8210,b25243c1ddf8e6d86f021aab9fb38bd3f4129245548f4230bb317f6e4245d176,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu middle bottom.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
textures\ui\submenu middle top.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu middle top.tga,8210,dd83738e1234e1b50d81902fcc6190abdaca2860b81b88c68315550e2d27ef2a,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu middle top.bti,25,61188a8d047cc292d54ca929904f9d9d0f4bbb73b2da919ad3bc2130697b6a20
textures\ui\submenu right bottom.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu right bottom.tga,16402,5cebe9a108d4dc84273e92bf6b38f6cbf3d5f5b755d27376fec18558e206a6ed,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu right bottom.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\submenu right middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu right middle.tga,1042,ca994a34d53712e9fbb7006b075aa864ef3fcdae07333173cb449c9edcbae522,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu right middle.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\submenu right top.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu right top.tga,8210,9bcec5f232d34d1280f4222ee5ba7989515a26bc739d12e4a00321947ad6e425,D:\AI_upscaling\AoMEE\extracted\textures\ui\submenu right top.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\techtree icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtree icon.tga,2066,5df6599cca98ebb95400b704fae107869abc6f71bed95e69f96dfdf1562529a8,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtree icon.bti,25,24bf9375a566b35bd3100bb974d097acf12262e7fcb944759d774cf911497a98
textures\ui\techtreefuxi.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreefuxi.tga,3145746,09b4b3873d66f543a948f3f0cffacdd4b7d284e2d51009b2f928ba7290da1ffa,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreefuxi.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia1.tga,262162,eb3f418fec596f67037e5256550bc1fbdc325a8637fd890cdf6895e5d9678992,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia1.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia10.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia10.tga,262162,44fc3d5d22f8e2afa2a6f3d6fc11ada6a991e7507f013c6edc5ebbe9bbe8ca16,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia10.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia11.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia11.tga,262162,52d979b9bad5feca0671b179c01a051cfe2b06febc0e40f173fa2a2e7d713924,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia11.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia12.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia12.tga,262162,32e9e938723a2de68555a925b92399f60f42a20607734389059b294a383956e6,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia12.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia2.tga,262162,8fad9fdf698152fdd16795d863bf081115cec7e71a0288cdb6c1823b9726d9ae,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia2.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia3.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia3.tga,262162,d164a209b927dc629192969a3e26e9775058b05a8dd2f7c3a8aa6ea42c1a4465,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia3.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia4.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia4.tga,262162,f7cb4e663bcecf2b394eed9c289ffe5320c87e6da57b38566b312062d0c26b86,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia4.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia5.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia5.tga,262162,6c5370675b31d1e0c702146d54bb1564d6b516d1d80bbdc12e321d5102aeed0b,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia5.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia6.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia6.tga,262162,50690f589f9c30e4d2bdc7edc4f4681474b737c6888023a5a064bb3c62ec4361,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia6.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia7.tga,262162,9de3c415d45af85e88a3b10a10764269618497f653fe5a0b9c662db840babba6,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia7.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia8.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia8.tga,262162,c99364984f05d0103b119ba2904b225c908018e5afa26e0c2d7ae1179eeae4de,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia8.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreegaia9.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia9.tga,262162,a3a00ba17bac3b0e0070accb49ce5bf858e50a38246afa688b1a094d3f8ffcd5,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreegaia9.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades1.tga,262162,1bf1af01ad7a35a8f09b78b2112111c3521228122d3c279e80415cd4e89baf76,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades1.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades10.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades10.tga,262162,45542829a184e7bea32db896a73c9933ccbe1753c0135b704cc6a2c43d91b9f1,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades10.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades11.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades11.tga,262162,f33e3caa6d3ef7b6969fd721bff4dd8fe63def22dad40f55b1db9abdf553df06,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades11.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades12.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades12.tga,262162,5cbf6218c6d21edd71b572125f97a68e8496f5decebf795bc37cca7419d8923a,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades12.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades2.tga,262162,8445af9f2306c976cb639dd02ca9918b63f1789a6e1985bdc9f1197f930110d3,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades2.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades3.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades3.tga,262162,209be1327fe83aedd533385822f10dbc3f7f37ed3f6488abb4ea6aedc89eb34e,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades3.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades4.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades4.tga,262162,fef6b03ece1db21772ebee67830b0499aa518a0e27f09fe234a1da788b549a4e,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades4.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades5.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades5.tga,262162,41e56f0b8109935ede7488a3926afeb4b354fa57a097eec7e6095737a9eccb53,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades5.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades6.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades6.tga,262162,613204f7449a79db19cf6728e85ae56e3b7271ab2095e6778a2d9b42dc05717c,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades6.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades7.tga,262162,7ab7c15d5c7a39645b7987b45e6e028dec5289b68d78b63e0582c750f9d7151e,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades7.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades8.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades8.tga,262162,a46e6f01129c9ce32471c75d3cce20784f5b1462993be860ea6557666c229fda,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades8.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreehades9.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades9.tga,262162,0b4c176182a8cbc8b21d835aabbf61e485ac328faeabf866faf541809cc370c8,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreehades9.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreeisis1.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis1.tga,262162,7845d5bdadc17ab0b6c60f81335e75f8828b8811f24fb2910c276f83bf42a6cf,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis1.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreeisis10.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis10.tga,262162,2ce6cf91e8f7f1ac968baaa0df343c90f6b095a213cfc7b1cd877e3d4a3dfbad,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis10.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreeisis11.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis11.tga,262162,4463355a1b75c1f510c876a0cabeac72e296719877d89d84149487160e1c65ce,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis11.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreeisis12.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis12.tga,262162,5230eb91a04d27fe3b2c8008338a9a0709b4e5894f8ef75a11f91daf6f8a2340,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis12.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreeisis2.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis2.tga,262162,2526def1dc7042c871e390858dfa493f2065a21af63f9cf7f334f5a20cd93bc0,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis2.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreeisis3.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis3.tga,262162,9a516743162580f42bf0d79abe24d1366e51c7136a7dc85cfb73d430db416c1d,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis3.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
textures\ui\techtreeisis4.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis4.tga,262162,ad6119ba6e1e19197861f88f5c1d51054b7a13fa88547010af699ce66a7d613f,D:\AI_upscaling\AoMEE\extracted\textures\ui\techtreeisis4.bti,25,3823028b4416e4f250c717ab672ff2ff1e12fab10284a82369bdb3b8097da106
