"RelativePath","SourceType","TgaPath","BtiPath","OriginalDdtPath","Width","Height","TgaImageType","BitsPerPixel","TgaBytes","BtiFound","OriginalDdtFound","ProcessingEligible","DuplicateRelativePath"
"textures\ui\ui quick start button 256x64 rollover.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui quick start button 256x64 rollover.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui quick start button 256x64 rollover.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui quick start button 256x64 rollover.ddt","256","64","2","32","65554","True","True","True","False"
"textures\ui\ui quick start button 256x64.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui quick start button 256x64.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui quick start button 256x64.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui quick start button 256x64.ddt","256","64","2","32","65554","True","True","True","False"
"textures\ui\ui scroll bottom 128x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom 128x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom 128x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom 128x16.ddt","128","16","2","32","8210","True","True","True","False"
"textures\ui\ui scroll bottom 256x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom 256x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom 256x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom 256x16.ddt","256","16","2","32","16402","True","True","True","False"
"textures\ui\ui scroll bottom 64x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom 64x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom 64x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom 64x16.ddt","64","16","2","32","4114","True","True","True","False"
"textures\ui\ui scroll bottom tile 8x8 grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile 8x8 grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile 8x8 grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom tile 8x8 grey.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll bottom tile 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile 8x8.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom tile 8x8.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll bottom tile grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom tile grey.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui scroll bottom tile tan.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile tan.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile tan.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom tile tan.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui scroll bottom tile.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll bottom tile.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll bottom tile.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui scroll cap left 8x8 grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left 8x8 grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left 8x8 grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap left 8x8 grey.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll cap left 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left 8x8.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap left 8x8.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll cap left grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap left grey.ddt","8","16","2","32","530","True","True","True","False"
"textures\ui\ui scroll cap left tan.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left tan.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left tan.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap left tan.ddt","8","16","2","32","530","True","True","True","False"
"textures\ui\ui scroll cap left.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap left.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap left.ddt","8","16","2","32","530","True","True","True","False"
"textures\ui\ui scroll cap right 8x8 grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right 8x8 grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right 8x8 grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap right 8x8 grey.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll cap right 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right 8x8.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap right 8x8.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll cap right grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap right grey.ddt","8","16","2","32","530","True","True","True","False"
"textures\ui\ui scroll cap right tan.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right tan.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right tan.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap right tan.ddt","8","16","2","32","530","True","True","True","False"
"textures\ui\ui scroll cap right.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll cap right.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll cap right.ddt","8","16","2","32","530","True","True","True","False"
"textures\ui\ui scroll middle 128x16 tan.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 128x16 tan.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 128x16 tan.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll middle 128x16 tan.ddt","128","64","2","32","32786","True","True","True","False"
"textures\ui\ui scroll middle 128x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 128x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 128x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll middle 128x16.ddt","128","64","2","32","32786","True","True","True","False"
"textures\ui\ui scroll middle 256x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 256x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 256x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll middle 256x16.ddt","256","64","2","32","65554","True","True","True","False"
"textures\ui\ui scroll middle 64x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 64x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle 64x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll middle 64x16.ddt","64","8","2","32","2066","True","True","True","False"
"textures\ui\ui scroll middle tile 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle tile 8x8.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle tile 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll middle tile 8x8.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll middle tile grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle tile grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle tile grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll middle tile grey.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui scroll middle tile.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle tile.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll middle tile.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll middle tile.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui scroll top 128x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top 128x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top 128x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll top 128x16.ddt","128","16","2","32","8210","True","True","True","False"
"textures\ui\ui scroll top 256x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top 256x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top 256x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll top 256x16.ddt","256","16","2","32","16402","True","True","True","False"
"textures\ui\ui scroll top 64x16.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top 64x16.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top 64x16.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll top 64x16.ddt","64","16","2","32","4114","True","True","True","False"
"textures\ui\ui scroll top tile 8x8.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile 8x8.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile 8x8.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll top tile 8x8.ddt","8","8","2","32","274","True","True","True","False"
"textures\ui\ui scroll top tile grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll top tile grey.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui scroll top tile tan.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile tan.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile tan.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll top tile tan.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui scroll top tile.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui scroll top tile.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui scroll top tile.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui slider pip horizontal.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui slider pip horizontal.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui slider pip horizontal.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui slider pip horizontal.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui slider pip verticle.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui slider pip verticle.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui slider pip verticle.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui slider pip verticle.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui text box left grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box left grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box left grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text box left grey.ddt","16","32","2","32","2066","True","True","True","False"
"textures\ui\ui text box left.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box left.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box left.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text box left.ddt","16","32","2","32","2066","True","True","True","False"
"textures\ui\ui text box middle grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box middle grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box middle grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text box middle grey.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui text box middle.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box middle.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box middle.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text box middle.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui text box right grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box right grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box right grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text box right grey.ddt","16","32","2","32","2066","True","True","True","False"
"textures\ui\ui text box right.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box right.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text box right.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text box right.ddt","16","32","2","32","2066","True","True","True","False"
"textures\ui\ui text chat box grey.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text chat box grey.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text chat box grey.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text chat box grey.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui text chat box.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text chat box.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui text chat box.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui text chat box.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_check.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_check.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_check.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_check.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_close.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_close.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_close.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_close.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_close_alpha.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_close_alpha.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_close_alpha.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_close_alpha.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_consolebackground.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_consolebackground.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_consolebackground.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_consolebackground.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui\ui_dark_gray.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_dark_gray.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_dark_gray.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_dark_gray.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_downarrow_l.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_downarrow_l.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_downarrow_l.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_downarrow_l.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_downarrow_m.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_downarrow_m.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_downarrow_m.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_downarrow_m.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_downarrow_s.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_downarrow_s.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_downarrow_s.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_downarrow_s.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_drive.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_drive.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_drive.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_drive.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_file.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_file.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_file.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_file.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_folder.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_folder.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_folder.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_folder.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_g_menuicon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_g_menuicon.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_g_menuicon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_g_menuicon.ddt","64","32","2","32","8210","True","True","True","False"
"textures\ui\ui_highlight.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_highlight.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_highlight.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_highlight.ddt","128","32","2","32","16402","True","True","True","False"
"textures\ui\ui_highlight2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_highlight2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_highlight2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_highlight2.ddt","128","32","2","32","16402","True","True","True","False"
"textures\ui\ui_leftarrow_l.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_leftarrow_l.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_leftarrow_l.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_leftarrow_l.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_leftarrow_m.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_leftarrow_m.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_leftarrow_m.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_leftarrow_m.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_leftarrow_s.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_leftarrow_s.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_leftarrow_s.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_leftarrow_s.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_light_gray.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_light_gray.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_light_gray.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_light_gray.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_med_gray.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_med_gray.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_med_gray.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_med_gray.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_menucheck.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menucheck.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menucheck.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_menucheck.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_menucheck_dis.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menucheck_dis.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menucheck_dis.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_menucheck_dis.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_menuseparator.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuseparator.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuseparator.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_menuseparator.ddt","128","32","2","32","16402","True","True","True","False"
"textures\ui\ui_menuuncheck.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuuncheck.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuuncheck.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_menuuncheck.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_menuunderline.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuunderline.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuunderline.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_menuunderline.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_menuunderline_dis.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuunderline_dis.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_menuunderline_dis.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_menuunderline_dis.ddt","32","32","2","32","4114","True","True","True","False"
"textures\ui\ui_minimap.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_minimap.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_minimap.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_minimap.ddt","64","64","2","32","16402","True","True","True","False"
"textures\ui\ui_minimize.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_minimize.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_minimize.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_minimize.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_pip_h_1.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_h_1.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_h_1.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_pip_h_1.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_pip_h_2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_h_2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_h_2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_pip_h_2.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_pip_h_3.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_h_3.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_h_3.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_pip_h_3.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_pip_v_1.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_v_1.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_v_1.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_pip_v_1.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_pip_v_2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_v_2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_v_2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_pip_v_2.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_pip_v_3.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_v_3.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_pip_v_3.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_pip_v_3.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_radioblank.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_radioblank.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_radioblank.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_radioblank.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_radiofill.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_radiofill.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_radiofill.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_radiofill.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_rightarrow_l.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_rightarrow_l.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_rightarrow_l.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_rightarrow_l.ddt","16","16","2","32","1042","True","True","True","False"
