LogicalTGA,SourceClass,ActualPath,Exists,DecodeOK,ActualWidth,ActualHeight,ExpectedWidth,ExpectedHeight,ActualSizeBytes,ExpectedFileSizeKB,SizeOK,DimensionsOK,Status,Error
dlc-frontend/textures/ui/ui border bottom left corner.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border bottom left corner.tga,True,True,64,128,64,128,32786,32.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui border bottom middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border bottom middle.tga,True,True,128,32,128,32,16402,16.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui border bottom right corner.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border bottom right corner.tga,True,True,64,128,64,128,32786,32.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui border left middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border left middle.tga,True,True,64,256,64,256,65554,64.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui border right middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border right middle.tga,True,True,64,256,64,256,65554,64.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui border top left corner.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border top left corner.tga,True,True,64,128,64,128,32786,32.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui border top middle.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border top middle.tga,True,True,128,32,128,32,16402,16.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui border top right corner.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui border top right corner.tga,True,True,64,128,64,128,32786,32.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui button arrow down 32x64 clicked.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button arrow down 32x64 clicked.tga,True,True,32,64,32,64,8210,8.0,False,True,FAIL,file size mismatch; 
dlc-frontend/textures/ui/ui button arrow down 32x64 rollover.tga,normal,D:\AI_upscaling\AoMEE\extracted\dlc-frontend\textures\ui\ui button arrow down 32x64 rollover.tga,True,True,32,64,32,64,8210,8.0,False,True,FAIL,file size mismatch; 
