RelativePath,Category,SourceType,SourceWidth,SourceHeight,SourceArea,OutputWidth,OutputHeight,OutputArea,OutputMegapixels,OutputMaxDimension,BTIFormat,BTIAlphaBits,NoAlphaTest,NoMip,Clamp,BTIBOM,AlphaBand,AlphaCoveragePercent,AlphaValueCount,MTRLTotal,MTRLCT0,MTRLCT4,PBRifyFound,DDTFound,DDTBytes,DDTNonEmpty,Large1024Plus,Large2048Plus,Large4096Plus,Square1024Output,BC1Large,BC1Square1024,CanonicalFamily,EstimatedRGBABytes,OutputExactly4x
textures\terrain\underwatericeb_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwatericec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwatericec_gloss.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGB8,0,False,False,False,False,,0.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwatericec_nm.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwatericec_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGB8,0,False,False,False,False,,0.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocka.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocka_gloss.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocka_nm.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocka_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGB8,0,False,False,False,False,,0.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockb.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockb_gloss.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockb_nm.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockb_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockc.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockc_gloss.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockc_nm.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockc_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockd.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockd_gloss.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockd_nm.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockd_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocke.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocke_gloss.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocke_nm.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrocke_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockf.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockf_gloss.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockf_nm.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\underwaterrockf_spec.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\waterbump.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGB8,0,False,False,False,False,,0.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\waterbump0000.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGB8,0,False,False,False,False,,0.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\terrain\waterfoam.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGB8,0,False,False,False,False,,0.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\theocrat map.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,7.643,3,2,1,1,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan c pangu.tga,Unknown,NormalExtraction,1024,512,524288,4096,2048,8388608,8.3886,4096,BC3,4,True,False,False,False,,5.605,229,0,0,0,True,True,8388632,True,True,True,True,False,False,False,BC3,33554432,True
textures\titan e ra map.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,3,3,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan e ra skirt map.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,4,True,False,False,False,,23.166,239,4,2,2,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan g cerebus map1.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,4.686,3,2,1,1,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan g cerebus map2.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,1.611,3,2,1,1,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan n troll map1.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,100.0,1,1,1,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan n troll map2.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,4.948,3,2,1,1,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan x gaia.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,4,True,False,False,False,,2.718,165,6,4,2,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan x golem map1.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,4,True,False,False,False,,26.971,242,2,1,1,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan x golem map2.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,0.0,1,1,1,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan x kronos.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,0.996,3,1,0,1,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan x promethean 1.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,8.142,3,5,2,3,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\titan x promethean 2.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,3,3,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\toxotemap.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,11.853,3,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\trash.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,1,True,False,False,False,,15.549,3,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\AOM_badgesBG.tga,Unknown,NormalExtraction,368,430,158240,1472,1720,2531840,2.5318,1720,DEFLATEDRGB8,0,False,False,False,False,,0.0,1,0,0,0,True,True,1582432,True,True,False,False,False,False,False,DEFLATED,10127360,True
textures\ui\background chinese fade blue.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background chinese fade red.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background chinese fade yellow.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background egypt fade blue.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background egypt fade red.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background egypt fade yellow.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background fade blue.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,True,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background fade green.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,True,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background fade red.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,True,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background fade yellow.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,True,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background greek fade blue.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background greek fade red.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background greek fade yellow.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background norse fade blue.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background norse fade red.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\background norse fade yellow.tga,Unknown,NormalExtraction,256,16,4096,1024,64,65536,0.0655,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,40992,True,True,False,False,False,False,False,DEFLATED,262144,True
textures\ui\badgeBackground.tga,Unknown,NormalExtraction,368,430,158240,1472,1720,2531840,2.5318,1720,DEFLATEDRGBA8,0,False,False,False,False,,68.915,256,0,0,0,True,True,1582432,True,True,False,False,False,False,False,DEFLATED,10127360,True
textures\ui\br\campmap_atlantis6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\br\campmap_atlantis7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\br\campmap_china7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\br\campmap_egypt7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\br\campmap_greece7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\br\campmap_new_atlantis6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\br\campmap_new_atlantis7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\br\campmap_norselands3.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\br\campmap_norselands4.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,BC3,0,False,False,False,False,,100.0,1,0,0,0,True,True,1048600,True,True,False,False,True,False,False,BC3,4194304,True
textures\ui\button main.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,65.698,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\button main_clicked.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,65.698,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\button main_rollover.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,1,False,False,False,False,,65.698,2,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\buysellbackground.tga,Unknown,NormalExtraction,256,32,8192,1024,128,131072,0.1311,1024,DEFLATEDRGBA8,4,False,False,False,False,,68.359,12,0,0,0,True,True,81952,True,True,False,False,False,False,False,DEFLATED,524288,True
textures\ui\campmap_atlantis1.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis10.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis11.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis12.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis2.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis3.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis4.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis5.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis8.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_atlantis9.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_atlantis6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_atlantis7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_egypt7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_greece7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_greece8.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_new_atlantis6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_new_atlantis7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_norselands3.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_b_norselands4.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_atlantis6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_atlantis7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_egypt7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_greece7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_greece8.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_new_atlantis6.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_new_atlantis7.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_norselands3.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_c_norselands4.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_china1.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
textures\ui\campmap_china10.tga,Unknown,NormalExtraction,256,256,65536,1024,1024,1048576,1.0486,1024,DEFLATEDRGBA8,0,False,False,False,False,,100.0,1,0,0,0,True,True,655392,True,True,False,False,True,False,False,DEFLATED,4194304,True
